season,T,hour,power,dayName,isHoliday,top5TOfSeason,weeksSincePeak,isMoPeak
summer,med,night,low,Saturday,n,y,4,n
summer,low,night,low,Saturday,n,y,4,n
summer,low,night,low,Saturday,n,y,4,n
summer,low,day,low,Saturday,n,y,4,n
summer,low,day,hiMed,Saturday,n,y,4,n
summer,low,day,med,Saturday,n,y,4,n
summer,med,day,med,Saturday,n,y,4,n
summer,med,day,med,Saturday,n,y,4,n
summer,med,day,med,Saturday,n,y,4,n
summer,med,day,med,Saturday,n,y,4,n
summer,med,day,low,Saturday,n,y,4,n
summer,hi,day,low,Saturday,n,y,4,n
summer,hi,day,low,Saturday,n,y,4,n
summer,hi,day,low,Saturday,n,y,4,n
summer,hi,night,med,Saturday,n,y,4,n
summer,hi,night,med,Saturday,n,y,4,n
summer,hi,night,low,Saturday,n,y,4,n
summer,hi,night,low,Saturday,n,y,4,n
summer,med,night,low,Saturday,n,y,4,n
summer,med,night,low,Saturday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,night,low,Sunday,n,y,4,n
summer,med,day,low,Sunday,n,y,4,n
summer,med,day,low,Sunday,n,y,4,n
summer,med,day,low,Sunday,n,y,4,n
summer,med,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,day,low,Sunday,n,y,4,n
summer,hi,night,low,Sunday,n,y,4,n
summer,hi,night,low,Sunday,n,y,4,n
summer,hi,night,hi,Sunday,n,y,4,n
summer,hi,night,hiMed,Sunday,n,y,4,n
summer,med,night,med,Sunday,n,y,4,n
summer,med,night,med,Sunday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,night,low,Monday,n,y,4,n
summer,med,day,med,Monday,n,y,4,n
summer,med,day,hi,Monday,n,y,4,n
summer,med,day,hiMed,Monday,n,y,4,n
summer,med,day,hi,Monday,n,y,4,n
summer,hi,day,hi,Monday,n,y,4,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,night,hiMed,Monday,n,y,5,n
summer,hi,night,med,Monday,n,y,5,n
summer,hi,night,med,Monday,n,y,5,n
summer,hi,night,med,Monday,n,y,5,n
summer,hi,night,med,Monday,n,y,5,n
summer,hi,night,med,Monday,n,y,5,n
summer,med,night,med,Tuesday,n,y,5,n
summer,med,night,med,Tuesday,n,y,5,n
summer,hi,night,med,Tuesday,n,y,5,n
summer,med,night,low,Tuesday,n,y,5,n
summer,med,night,low,Tuesday,n,y,5,n
summer,med,night,med,Tuesday,n,y,5,n
summer,med,night,med,Tuesday,n,y,5,n
summer,med,day,hi,Tuesday,n,y,5,n
summer,med,day,hi,Tuesday,n,y,5,n
summer,hi,day,hiMed,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,day,hi,Tuesday,n,y,5,n
summer,hi,night,hiMed,Tuesday,n,y,5,n
summer,hi,night,hi,Tuesday,n,y,5,n
summer,hi,night,hiMed,Tuesday,n,y,5,n
summer,hi,night,hiMed,Tuesday,n,y,5,n
summer,hi,night,hiMed,Tuesday,n,y,5,n
summer,med,night,hiMed,Tuesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,hi,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,day,hiMed,Wednesday,n,y,5,n
summer,med,day,hiMed,Wednesday,n,y,5,n
summer,med,day,hiMed,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,day,hi,Wednesday,n,y,5,n
summer,hi,night,hiMed,Wednesday,n,y,5,n
summer,hi,night,med,Wednesday,n,y,5,n
summer,hi,night,med,Wednesday,n,y,5,n
summer,hi,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Wednesday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,day,hiMed,Thursday,n,y,5,n
summer,med,day,hiMed,Thursday,n,y,5,n
summer,med,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,day,hiMed,Thursday,n,y,5,n
summer,hi,night,med,Thursday,n,y,5,n
summer,hi,night,med,Thursday,n,y,5,n
summer,hi,night,med,Thursday,n,y,5,n
summer,hi,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Thursday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,low,Friday,n,y,5,n
summer,med,night,low,Friday,n,y,5,n
summer,med,night,low,Friday,n,y,5,n
summer,med,night,low,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,day,med,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,day,hiMed,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Friday,n,y,5,n
summer,med,night,med,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,day,low,Saturday,n,y,5,n
summer,med,day,hiMed,Saturday,n,y,5,n
summer,med,day,hiMed,Saturday,n,y,5,n
summer,med,day,hiMed,Saturday,n,y,5,n
summer,med,day,hiMed,Saturday,n,y,5,n
summer,hi,day,med,Saturday,n,y,5,n
summer,hi,day,med,Saturday,n,y,5,n
summer,hi,day,med,Saturday,n,y,5,n
summer,med,day,low,Saturday,n,y,5,n
summer,hi,day,med,Saturday,n,y,5,n
summer,hi,day,low,Saturday,n,y,5,n
summer,hi,night,low,Saturday,n,y,5,n
summer,hi,night,med,Saturday,n,y,5,n
summer,med,night,med,Saturday,n,y,5,n
summer,hi,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Saturday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,night,low,Sunday,n,y,5,n
summer,med,day,low,Sunday,n,y,5,n
summer,med,day,low,Sunday,n,y,5,n
summer,med,day,low,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,med,Sunday,n,y,5,n
summer,hi,day,low,Sunday,n,y,5,n
summer,hi,night,med,Sunday,n,y,5,n
summer,hi,night,med,Sunday,n,y,5,n
summer,hi,night,med,Sunday,n,y,5,n
summer,med,night,med,Sunday,n,y,5,n
summer,med,night,med,Sunday,n,y,5,n
summer,med,night,med,Sunday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,night,low,Monday,n,y,5,n
summer,med,night,med,Monday,n,y,5,n
summer,med,day,med,Monday,n,y,5,n
summer,med,day,hi,Monday,n,y,5,n
summer,med,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,n
summer,hi,day,hi,Monday,n,y,5,y
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,day,hi,Monday,n,y,0,n
summer,hi,night,hiMed,Monday,n,y,0,n
summer,med,night,med,Monday,n,y,0,n
summer,med,night,med,Monday,n,y,0,n
summer,med,night,med,Monday,n,y,0,n
summer,med,night,med,Monday,n,y,0,n
summer,med,night,med,Monday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,day,hi,Tuesday,n,y,0,n
summer,med,day,hi,Tuesday,n,y,0,n
summer,med,day,hi,Tuesday,n,y,0,n
summer,med,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,day,hi,Tuesday,n,y,0,n
summer,hi,night,hiMed,Tuesday,n,y,0,n
summer,hi,night,med,Tuesday,n,y,0,n
summer,hi,night,med,Tuesday,n,y,0,n
summer,hi,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Tuesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hiMed,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hiMed,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,day,hi,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Wednesday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,night,low,Thursday,n,y,0,n
summer,med,night,low,Thursday,n,y,0,n
summer,med,night,low,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,day,med,Thursday,n,y,0,n
summer,med,day,med,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,hi,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,day,hiMed,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,hi,night,med,Thursday,n,y,0,n
summer,hi,night,med,Thursday,n,y,0,n
summer,hi,night,med,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,night,med,Thursday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,low,Friday,n,y,0,n
summer,med,night,low,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,low,Friday,n,y,0,n
summer,med,night,low,Friday,n,y,0,n
summer,med,day,med,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,day,hiMed,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Friday,n,y,0,n
summer,med,night,med,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,day,low,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,med,Saturday,n,y,0,n
summer,med,day,low,Saturday,n,y,0,n
summer,med,day,low,Saturday,n,y,0,n
summer,med,day,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,med,Saturday,n,y,0,n
summer,med,night,med,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Saturday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,low,night,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,day,low,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,low,Sunday,n,y,0,n
summer,med,day,low,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,med,Sunday,n,y,0,n
summer,med,day,low,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,med,Sunday,n,y,0,n
summer,med,night,med,Sunday,n,y,0,n
summer,med,night,med,Sunday,n,y,0,n
summer,med,night,med,Sunday,n,y,0,n
summer,med,night,low,Sunday,n,y,0,n
summer,med,night,low,Monday,n,y,0,n
summer,med,night,low,Monday,n,y,0,n
summer,med,night,low,Monday,n,y,0,n
summer,med,night,low,Monday,n,y,0,n
summer,med,night,low,Monday,n,y,0,n
summer,low,night,low,Monday,n,y,0,n
summer,low,night,low,Monday,n,y,0,n
summer,med,day,med,Monday,n,y,0,n
summer,med,day,hiMed,Monday,n,y,0,n
summer,med,day,hiMed,Monday,n,y,0,n
summer,med,day,hi,Monday,n,y,0,n
summer,med,day,hi,Monday,n,y,0,n
summer,med,day,hi,Monday,n,y,0,n
summer,med,day,hi,Monday,n,y,0,n
summer,med,day,hiMed,Monday,n,y,1,n
summer,med,day,hiMed,Monday,n,y,1,n
summer,med,day,hiMed,Monday,n,y,1,n
summer,med,day,hiMed,Monday,n,y,1,n
summer,med,night,hiMed,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Tuesday,n,y,1,n
summer,med,night,med,Tuesday,n,y,1,n
summer,med,night,med,Tuesday,n,y,1,n
summer,med,night,low,Tuesday,n,y,1,n
summer,med,night,low,Tuesday,n,y,1,n
summer,med,night,low,Tuesday,n,y,1,n
summer,med,night,med,Tuesday,n,y,1,n
summer,med,day,med,Tuesday,n,y,1,n
summer,med,day,hiMed,Tuesday,n,y,1,n
summer,med,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,day,hi,Tuesday,n,y,1,n
summer,hi,night,hiMed,Tuesday,n,y,1,n
summer,hi,night,med,Tuesday,n,y,1,n
summer,hi,night,med,Tuesday,n,y,1,n
summer,hi,night,med,Tuesday,n,y,1,n
summer,hi,night,med,Tuesday,n,y,1,n
summer,hi,night,med,Tuesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,med,day,med,Wednesday,n,y,1,n
summer,med,day,hiMed,Wednesday,n,y,1,n
summer,med,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,day,hi,Wednesday,n,y,1,n
summer,hi,night,hi,Wednesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,med,night,med,Wednesday,n,y,1,n
summer,hi,night,med,Wednesday,n,y,1,n
summer,hi,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,day,med,Thursday,n,y,1,n
summer,med,day,hi,Thursday,n,y,1,n
summer,med,day,hi,Thursday,n,y,1,n
summer,med,day,hi,Thursday,n,y,1,n
summer,med,day,hi,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,day,hiMed,Thursday,n,y,1,n
summer,med,night,hiMed,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Thursday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,day,med,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,med,day,hiMed,Friday,n,y,1,n
summer,hi,day,hiMed,Friday,n,y,1,n
summer,hi,day,hiMed,Friday,n,y,1,n
summer,hi,day,hiMed,Friday,n,y,1,n
summer,hi,day,hiMed,Friday,n,y,1,n
summer,hi,night,med,Friday,n,y,1,n
summer,hi,night,med,Friday,n,y,1,n
summer,hi,night,med,Friday,n,y,1,n
summer,hi,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Friday,n,y,1,n
summer,med,night,med,Saturday,n,y,1,n
summer,med,night,med,Saturday,n,y,1,n
summer,med,night,med,Saturday,n,y,1,n
summer,med,night,med,Saturday,n,y,1,n
summer,med,night,low,Saturday,n,y,1,n
summer,med,night,low,Saturday,n,y,1,n
summer,med,night,med,Saturday,n,y,1,n
summer,med,day,low,Saturday,n,y,1,n
summer,med,day,hiMed,Saturday,n,y,1,n
summer,med,day,med,Saturday,n,y,1,n
summer,med,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,day,med,Saturday,n,y,1,n
summer,hi,night,med,Saturday,n,y,1,n
summer,hi,night,med,Saturday,n,y,1,n
summer,hi,night,med,Saturday,n,y,1,n
summer,med,night,low,Saturday,n,y,1,n
summer,med,night,low,Saturday,n,y,1,n
summer,med,night,low,Saturday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,night,low,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,low,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,hi,day,med,Sunday,n,y,1,n
summer,hi,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,day,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Sunday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,night,low,Monday,n,y,1,n
summer,med,night,med,Monday,n,y,1,n
summer,med,day,med,Monday,n,y,1,n
summer,med,day,hi,Monday,n,y,1,n
summer,med,day,hi,Monday,n,y,1,n
summer,med,day,hi,Monday,n,y,1,n
summer,hi,day,hi,Monday,n,y,1,n
summer,hi,day,hi,Monday,n,y,1,n
summer,hi,day,hi,Monday,n,y,1,n
summer,hi,day,hi,Monday,n,y,2,n
summer,hi,day,hi,Monday,n,y,2,n
summer,hi,day,hi,Monday,n,y,2,n
summer,hi,night,hiMed,Monday,n,y,2,n
summer,hi,night,med,Monday,n,y,2,n
summer,hi,night,med,Monday,n,y,2,n
summer,hi,night,med,Monday,n,y,2,n
summer,med,night,med,Monday,n,y,2,n
summer,med,night,med,Monday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,day,med,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,med,day,hiMed,Tuesday,n,y,2,n
summer,hi,day,hiMed,Tuesday,n,y,2,n
summer,hi,day,hi,Tuesday,n,y,2,n
summer,hi,day,hiMed,Tuesday,n,y,2,n
summer,med,night,hiMed,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Tuesday,n,y,2,n
summer,med,night,med,Wednesday,n,y,2,n
summer,med,night,med,Wednesday,n,y,2,n
summer,med,night,med,Wednesday,n,y,2,n
summer,med,night,low,Wednesday,n,y,2,n
summer,med,night,low,Wednesday,n,y,2,n
summer,med,night,med,Wednesday,n,y,2,n
summer,med,night,med,Wednesday,n,y,2,n
summer,med,day,med,Wednesday,n,y,2,n
summer,med,day,hiMed,Wednesday,n,y,2,n
summer,med,day,hiMed,Wednesday,n,y,2,n
summer,med,day,hi,Wednesday,n,y,2,n
summer,med,day,hi,Wednesday,n,y,2,n
summer,hi,day,hiMed,Wednesday,n,y,2,n
